loan_id,user_id,book_id,library_id,loan_date,due_date,return_date
1700,377,B-533,L-08,2023-12-03,2023-12-17,2023-12-14
1701,441,B-471,L-03,2024-02-27,2024-03-12,2024-03-02
1702,521,B-078,L-08,2024-06-13,2024-06-27,2024-06-20
1703,83,B-659,L-02,2024-01-26,2024-02-09,2024-02-20
1704,302,B-660,L-01,2024-05-31,2024-06-14,2024-06-12
1705,143,B-294,L-05,2024-05-10,2024-05-24,
1706,38,B-725,L-08,2024-01-23,2024-02-06,2024-01-30
1707,221,B-600,L-08,2023-09-25,2023-10-09,2023-10-25
1708,391,B-167,L-05,2023-08-28,2023-09-11,2023-09-20
1709,94,B-204,L-05,2024-05-06,2024-05-20,2024-05-24
1710,153,B-226,L-02,2023-09-29,2023-10-13,2023-10-09
1711,64,B-586,L-08,2023-12-15,2023-12-29,2024-01-14
1712,352,B-579,L-07,2023-09-06,2023-09-20,2023-09-18
1713,315,B-483,L-03,2024-03-18,2024-04-01,2024-04-03
1714,438,B-290,L-01,2023-06-27,2023-07-11,2023-07-19
1715,82,B-188,L-03,2023-12-23,2024-01-06,2024-01-19
1716,297,B-642,L-08,2024-01-31,2024-02-14,2024-02-13
1717,323,B-429,L-01,2024-05-03,2024-05-17,2024-05-09
1718,46,B-191,L-06,2023-12-28,2024-01-11,2024-01-02
1719,22,B-462,L-02,2024-02-25,2024-03-10,2024-03-20
1720,600,B-780,L-02,2023-06-17,2023-07-01,2023-06-19
1721,601,B-380,L-04,2023-10-07,2023-10-21,2023-11-03
1722,281,B-645,L-02,2023-10-18,2023-11-01,
1723,282,B-384,L-03,2023-10-27,2023-11-10,2023-10-31
1724,55,B-148,L-07,2024-03-13,2024-03-27,2024-04-11
1725,549,B-445,L-05,2023-12-31,2024-01-14,2024-01-14
1726,77,B-556,L-04,2024-01-30,2024-02-13,2024-02-13
1727,236,B-680,L-01,2024-01-24,2024-02-07,2024-02-09
1728,257,B-212,L-04,2024-06-06,2024-06-20,2024-06-27
1729,194,B-036,L-07,2023-12-14,2023-12-28,2023-12-21
1730,596,B-633,L-03,2024-02-05,2024-02-19,2024-02-07
1731,343,B-463,L-06,2023-06-29,2023-07-13,2023-07-01
1732,84,B-507,L-08,2023-12-01,2023-12-15,2023-12-15
1733,487,B-696,L-05,2023-06-10,2023-06-24,2023-06-20
1734,415,B-005,L-03,2023-07-01,2023-07-15,2023-07-14
1735,288,B-013,L-06,2023-10-28,2023-11-11,2023-10-29
1736,287,B-702,L-04,2023-09-03,2023-09-17,2023-09-18
1737,200,B-340,L-03,2023-10-16,2023-10-30,2023-11-10
1738,389,B-603,L-04,2023-12-11,2023-12-25,2023-12-20
1739,111,B-127,L-07,2024-06-21,2024-07-05,2024-07-21
1740,360,B-174,L-05,2024-06-15,2024-06-29,2024-07-11
1741,186,B-280,L-01,2024-03-20,2024-04-03,2024-04-18
1742,52,B-612,L-04,2023-08-03,2023-08-17,2023-08-12
1743,37,B-410,L-08,2023-09-13,2023-09-27,2023-09-22
1744,179,B-581,L-08,2023-10-18,2023-11-01,2023-10-24
1745,354,B-360,L-06,2024-06-12,2024-06-26,2024-07-10
1746,380,B-656,L-05,2023-06-19,2023-07-03,2023-07-18
1747,390,B-238,L-04,2024-06-23,2024-07-07,2024-06-24
1748,347,B-527,L-04,2023-12-02,2023-12-16,2023-12-17
1749,392,B-715,L-06,2023-09-26,2023-10-10,2023-10-02
1750,98,B-768,L-06,2023-06-15,2023-06-29,2023-06-16
1751,223,B-474,L-07,2023-10-14,2023-10-28,2023-11-01
1752,46,B-200,L-04,2023-07-07,2023-07-21,
1753,168,B-722,L-02,2023-11-28,2023-12-12,2023-12-07
1754,517,B-684,L-06,2023-10-08,2023-10-22,
1755,419,B-777,L-06,2024-05-04,2024-05-18,2024-05-23
1756,649,B-780,L-08,2023-08-24,2023-09-07,2023-09-11
1757,420,B-399,L-05,2023-07-24,2023-08-07,2023-08-03
1758,240,B-005,L-04,2024-04-17,2024-05-01,
1759,102,B-219,L-03,2023-10-31,2023-11-14,2023-11-10
1760,154,B-629,L-01,2023-09-14,2023-09-28,2023-09-30
1761,92,B-439,L-05,2023-10-19,2023-11-02,2023-10-23
1762,244,B-616,L-01,2023-07-12,2023-07-26,2023-08-04
1763,581,B-021,L-02,2024-03-02,2024-03-16,2024-03-23
1764,256,B-749,L-07,2024-03-15,2024-03-29,
1765,525,B-577,L-04,2023-10-30,2023-11-13,2023-11-16
1766,537,B-761,L-08,2023-09-05,2023-09-19,2023-09-17
1767,158,B-058,L-05,2024-03-30,2024-04-13,2024-04-04
1768,32,B-169,L-04,2023-07-26,2023-08-09,2023-08-25
1769,133,B-509,L-05,2023-07-28,2023-08-11,2023-08-19
1770,198,B-174,L-02,2024-05-30,2024-06-13,2024-06-09
1771,145,B-583,L-08,2023-10-19,2023-11-02,2023-11-02
1772,262,B-209,L-04,2024-05-06,2024-05-20,2024-05-09
1773,25,B-178,L-06,2023-09-27,2023-10-11,2023-10-23
1774,556,B-175,L-02,2024-05-13,2024-05-27,2024-06-03
1775,217,B-410,L-07,2023-06-25,2023-07-09,2023-07-19
1776,364,B-051,L-05,2023-09-10,2023-09-24,2023-09-24
1777,60,B-599,L-04,2023-12-16,2023-12-30,2024-01-15
1778,272,B-417,L-08,2023-12-06,2023-12-20,2023-12-28
1779,429,B-533,L-06,2024-01-10,2024-01-24,2024-01-17
1780,157,B-582,L-04,2024-06-16,2024-06-30,2024-06-30
1781,144,B-279,L-04,2024-06-20,2024-07-04,2024-07-07
1782,440,B-518,L-03,2023-07-07,2023-07-21,2023-07-09
1783,387,B-142,L-08,2023-12-13,2023-12-27,2023-12-21
1784,98,B-693,L-03,2023-09-05,2023-09-19,2023-09-10
1785,633,B-482,L-02,2023-07-01,2023-07-15,2023-07-12
1786,316,B-284,L-03,2024-01-13,2024-01-27,2024-01-26
1787,287,B-370,L-04,2023-08-16,2023-08-30,2023-09-10
1788,162,B-429,L-06,2023-09-04,2023-09-18,2023-09-11
1789,571,B-675,L-05,2024-02-20,2024-03-05,2024-02-24
1790,428,B-771,L-04,2024-01-29,2024-02-12,2024-02-08
1791,326,B-386,L-02,2024-05-28,2024-06-11,2024-05-30
1792,94,B-115,L-02,2024-05-06,2024-05-20,2024-05-21
1793,104,B-567,L-04,2024-05-04,2024-05-18,2024-05-29
1794,434,B-757,L-07,2023-06-25,2023-07-09,2023-06-27
1795,13,B-086,L-06,2024-06-13,2024-06-27,2024-06-29
1796,350,B-410,L-06,2024-05-02,2024-05-16,2024-05-15
1797,90,B-064,L-06,2023-10-19,2023-11-02,
1798,304,B-103,L-08,2023-07-25,2023-08-08,2023-08-08
1799,565,B-606,L-02,2024-02-19,2024-03-04,2024-03-18
1800,371,B-662,L-04,2023-08-24,2023-09-07,2023-08-27
1801,87,B-539,L-04,2024-01-07,2024-01-21,2024-01-08
1802,264,B-067,L-05,2023-06-25,2023-07-09,2023-07-05
1803,66,B-611,L-03,2024-01-07,2024-01-21,2024-01-24
1804,245,B-138,L-08,2023-07-24,2023-08-07,2023-07-27
1805,618,B-136,L-01,2024-01-14,2024-01-28,2024-01-26
1806,562,B-698,L-04,2023-06-08,2023-06-22,2023-06-11
1807,478,B-132,L-01,2024-01-03,2024-01-17,2024-01-29
1808,580,B-159,L-07,2024-01-14,2024-01-28,2024-02-09
1809,616,B-572,L-05,2023-10-21,2023-11-04,2023-11-13
1810,454,B-138,L-03,2024-04-04,2024-04-18,2024-04-21
1811,198,B-081,L-05,2023-07-04,2023-07-18,2023-08-02
1812,76,B-009,L-08,2023-07-10,2023-07-24,
1813,71,B-316,L-01,2023-10-12,2023-10-26,
1814,53,B-461,L-08,2023-07-06,2023-07-20,2023-07-21
1815,616,B-119,L-07,2024-06-28,2024-07-12,2024-07-06
1816,437,B-460,L-08,2024-04-19,2024-05-03,2024-05-08
1817,455,B-431,L-07,2023-09-24,2023-10-08,
1818,259,B-503,L-07,2024-06-04,2024-06-18,2024-06-09
1819,50,B-263,L-04,2024-02-06,2024-02-20,2024-02-19
1820,190,B-626,L-07,2024-02-14,2024-02-28,2024-03-06
1821,643,B-603,L-01,2024-04-20,2024-05-04,2024-04-27
1822,645,B-496,L-04,2024-01-12,2024-01-26,2024-02-06
1823,194,B-599,L-06,2023-09-03,2023-09-17,2023-09-07
1824,642,B-026,L-06,2024-05-13,2024-05-27,2024-06-05
1825,136,B-583,L-02,2023-09-15,2023-09-29,2023-09-28
1826,217,B-018,L-05,2024-05-05,2024-05-19,2024-05-28
1827,313,B-441,L-04,2024-03-19,2024-04-02,2024-03-31
1828,274,B-479,L-04,2024-02-11,2024-02-25,
1829,415,B-310,L-08,2024-01-10,2024-01-24,2024-01-15
1830,119,B-726,L-05,2024-06-28,2024-07-12,2024-07-12
1831,553,B-691,L-02,2023-09-28,2023-10-12,2023-10-03
1832,277,B-298,L-06,2023-07-14,2023-07-28,2023-07-15
1833,492,B-071,L-04,2023-09-17,2023-10-01,2023-09-20
1834,151,B-716,L-04,2023-07-06,2023-07-20,2023-07-10
1835,225,B-726,L-07,2023-06-03,2023-06-17,2023-06-09
1836,244,B-120,L-06,2024-03-13,2024-03-27,2024-03-19
1837,391,B-511,L-07,2023-11-16,2023-11-30,2023-12-03
1838,3,B-378,L-02,2023-09-30,2023-10-14,2023-10-24
1839,430,B-118,L-02,2024-03-27,2024-04-10,2024-03-28
1840,111,B-112,L-04,2023-08-21,2023-09-04,2023-09-16
1841,403,B-105,L-01,2023-12-11,2023-12-25,
1842,155,B-457,L-07,2023-07-31,2023-08-14,2023-08-09
1843,494,B-392,L-02,2023-06-25,2023-07-09,2023-06-28
1844,326,B-520,L-06,2023-12-05,2023-12-19,2024-01-03
1845,30,B-747,L-03,2024-04-16,2024-04-30,2024-04-26
1846,285,B-118,L-03,2023-06-09,2023-06-23,2023-06-19
1847,15,B-057,L-05,2024-04-09,2024-04-23,2024-05-07
1848,422,B-264,L-03,2023-08-06,2023-08-20,2023-08-08
1849,85,B-169,L-07,2023-08-18,2023-09-01,
1850,493,B-024,L-04,2023-06-09,2023-06-23,2023-06-16
1851,170,B-093,L-07,2024-06-10,2024-06-24,2024-06-13
1852,9,B-400,L-05,2023-07-13,2023-07-27,2023-08-02
1853,250,B-704,L-08,2023-12-12,2023-12-26,2024-01-02
1854,254,B-745,L-05,2023-10-28,2023-11-11,2023-10-30
1855,373,B-287,L-04,2023-09-26,2023-10-10,2023-10-06
1856,102,B-300,L-08,2023-10-26,2023-11-09,2023-11-11
1857,121,B-407,L-02,2023-11-29,2023-12-13,2023-12-27
1858,572,B-265,L-07,2024-01-14,2024-01-28,2024-01-20
1859,622,B-272,L-05,2023-06-01,2023-06-15,2023-06-06
1860,478,B-225,L-07,2024-04-05,2024-04-19,2024-04-13
1861,609,B-265,L-05,2024-05-20,2024-06-03,2024-05-27
1862,585,B-051,L-04,2023-11-13,2023-11-27,2023-12-05
1863,343,B-485,L-05,2024-06-14,2024-06-28,2024-06-15
1864,264,B-111,L-06,2023-10-15,2023-10-29,2023-11-04
1865,444,B-153,L-01,2024-01-31,2024-02-14,2024-02-07
1866,301,B-242,L-04,2023-07-29,2023-08-12,2023-08-28
1867,381,B-243,L-07,2024-04-30,2024-05-14,
1868,371,B-340,L-02,2023-11-29,2023-12-13,2023-12-02
1869,357,B-074,L-04,2024-04-25,2024-05-09,2024-05-18
1870,230,B-018,L-03,2023-12-05,2023-12-19,
1871,274,B-745,L-01,2024-05-07,2024-05-21,2024-05-17
1872,213,B-302,L-05,2023-12-09,2023-12-23,2023-12-16
1873,345,B-386,L-07,2023-11-02,2023-11-16,2023-11-29
1874,91,B-666,L-04,2023-08-15,2023-08-29,2023-08-16
1875,314,B-357,L-03,2023-06-30,2023-07-14,2023-07-01
1876,573,B-288,L-08,2024-01-17,2024-01-31,2024-01-20
1877,69,B-281,L-06,2024-01-30,2024-02-13,2024-02-27
1878,164,B-081,L-08,2023-08-18,2023-09-01,2023-08-21
1879,281,B-114,L-01,2023-07-26,2023-08-09,2023-07-30
1880,576,B-776,L-02,2024-05-13,2024-05-27,2024-05-30
1881,83,B-080,L-03,2024-06-18,2024-07-02,2024-06-24
1882,104,B-675,L-01,2023-11-12,2023-11-26,
1883,373,B-344,L-01,2023-09-11,2023-09-25,2023-09-24
1884,635,B-075,L-01,2024-03-31,2024-04-14,2024-04-12
1885,536,B-373,L-08,2024-02-18,2024-03-03,2024-03-11
1886,124,B-417,L-08,2023-12-18,2024-01-01,2024-01-01
1887,330,B-114,L-03,2024-04-14,2024-04-28,2024-04-27
1888,1,B-299,L-07,2023-09-13,2023-09-27,2023-10-06
1889,283,B-111,L-06,2024-06-14,2024-06-28,2024-06-27
1890,36,B-261,L-01,2023-06-29,2023-07-13,2023-07-01
1891,239,B-139,L-05,2023-11-29,2023-12-13,2023-12-14
1892,383,B-168,L-05,2023-10-17,2023-10-31,2023-10-25
1893,591,B-250,L-03,2023-07-20,2023-08-03,2023-08-18
1894,113,B-585,L-04,2024-04-14,2024-04-28,2024-04-25
1895,125,B-169,L-03,2023-11-16,2023-11-30,2023-12-12
1896,263,B-607,L-08,2023-10-21,2023-11-04,2023-11-04
1897,305,B-212,L-07,2023-07-09,2023-07-23,2023-07-23
1898,320,B-564,L-07,2023-07-23,2023-08-06,
1899,544,B-766,L-07,2024-05-30,2024-06-13,2024-06-03
1900,99,B-297,L-02,2024-06-05,2024-06-19,2024-06-09
1901,381,B-216,L-06,2023-12-25,2024-01-08,2024-01-17
1902,391,B-326,L-04,2023-07-28,2023-08-11,2023-08-07
1903,422,B-770,L-08,2024-06-08,2024-06-22,2024-06-19
1904,61,B-732,L-08,2023-09-02,2023-09-16,
1905,257,B-101,L-05,2024-06-26,2024-07-10,2024-07-21
1906,217,B-603,L-01,2024-04-10,2024-04-24,2024-04-16
1907,189,B-412,L-03,2024-04-09,2024-04-23,2024-04-23
1908,19,B-747,L-07,2023-07-16,2023-07-30,2023-07-23
1909,392,B-202,L-04,2024-03-20,2024-04-03,2024-03-22
1910,141,B-050,L-03,2023-12-16,2023-12-30,2023-12-18
1911,87,B-500,L-05,2024-01-09,2024-01-23,2024-01-16
1912,352,B-434,L-03,2023-09-26,2023-10-10,2023-10-09
1913,413,B-682,L-05,2023-11-20,2023-12-04,2023-12-09
1914,398,B-377,L-05,2024-03-15,2024-03-29,2024-03-20
1915,53,B-611,L-04,2024-05-20,2024-06-03,2024-05-25
1916,433,B-256,L-06,2023-11-21,2023-12-05,2023-12-19
1917,415,B-397,L-03,2023-12-27,2024-01-10,2024-01-19
1918,27,B-548,L-04,2024-03-04,2024-03-18,2024-03-17
1919,441,B-637,L-02,2024-05-01,2024-05-15,2024-05-09
1920,8,B-470,L-05,2024-01-22,2024-02-05,2024-02-14
1921,37,B-627,L-01,2024-04-23,2024-05-07,2024-05-02
1922,481,B-312,L-01,2023-06-14,2023-06-28,2023-06-29
1923,344,B-662,L-07,2023-10-25,2023-11-08,2023-10-26
1924,467,B-287,L-04,2024-04-29,2024-05-13,
1925,386,B-317,L-01,2024-05-10,2024-05-24,2024-06-07
1926,93,B-559,L-05,2024-06-23,2024-07-07,2024-07-06
1927,600,B-641,L-03,2024-01-07,2024-01-21,2024-02-06
1928,639,B-619,L-07,2023-09-16,2023-09-30,2023-09-18
1929,433,B-299,L-05,2024-05-27,2024-06-10,2024-06-24
1930,604,B-264,L-03,2024-01-07,2024-01-21,2024-01-21
1931,560,B-068,L-06,2024-05-14,2024-05-28,2024-05-31
1932,569,B-465,L-04,2024-04-22,2024-05-06,2024-04-23
1933,393,B-488,L-02,2024-04-30,2024-05-14,2024-05-06
1934,136,B-388,L-03,2024-05-19,2024-06-02,2024-05-21
1935,268,B-447,L-07,2023-10-21,2023-11-04,2023-11-07
1936,472,B-236,L-04,2023-06-14,2023-06-28,2023-07-10
1937,144,B-775,L-08,2024-01-14,2024-01-28,2024-01-29
1938,73,B-709,L-07,2024-02-09,2024-02-23,
1939,21,B-153,L-05,2024-03-02,2024-03-16,2024-03-12
1940,376,B-346,L-08,2023-10-11,2023-10-25,
1941,110,B-057,L-06,2023-12-20,2024-01-03,2023-12-30
1942,78,B-449,L-07,2024-03-24,2024-04-07,2024-04-14
1943,375,B-747,L-01,2024-04-08,2024-04-22,
1944,272,B-588,L-06,2024-04-11,2024-04-25,2024-04-15
1945,245,B-746,L-04,2024-02-07,2024-02-21,2024-02-14
1946,524,B-616,L-08,2023-11-05,2023-11-19,2023-11-27
1947,509,B-756,L-02,2024-04-22,2024-05-06,2024-05-04
1948,323,B-260,L-07,2024-06-09,2024-06-23,2024-06-20
1949,595,B-677,L-04,2023-11-05,2023-11-19,2023-11-13
1950,545,B-430,L-07,2023-12-10,2023-12-24,2023-12-13
1951,198,B-161,L-07,2024-06-09,2024-06-23,2024-07-05
1952,92,B-605,L-05,2023-10-17,2023-10-31,2023-10-26
1953,73,B-568,L-01,2024-03-09,2024-03-23,2024-03-23
1954,586,B-025,L-02,2023-06-23,2023-07-07,2023-07-01
1955,317,B-213,L-06,2024-04-08,2024-04-22,2024-05-05
1956,420,B-758,L-04,2023-08-07,2023-08-21,2023-08-10
1957,191,B-674,L-01,2024-01-01,2024-01-15,2024-01-29
1958,113,B-703,L-06,2023-10-25,2023-11-08,2023-11-24
1959,298,B-559,L-02,2024-03-17,2024-03-31,2024-03-21
1960,595,B-701,L-04,2023-10-29,2023-11-12,2023-11-06
1961,69,B-392,L-05,2024-04-01,2024-04-15,2024-04-04
1962,172,B-009,L-02,2023-07-23,2023-08-06,2023-08-04
1963,509,B-192,L-02,2023-09-07,2023-09-21,
1964,619,B-001,L-08,2023-06-08,2023-06-22,2023-06-21
1965,488,B-312,L-02,2023-07-16,2023-07-30,2023-07-18
1966,284,B-502,L-02,2024-05-28,2024-06-11,2024-06-24
1967,58,B-244,L-05,2023-11-01,2023-11-15,2023-11-10
1968,612,B-593,L-05,2023-10-12,2023-10-26,2023-10-22
1969,161,B-036,L-01,2024-01-15,2024-01-29,2024-02-08
1970,428,B-744,L-01,2023-06-28,2023-07-12,2023-07-12
1971,526,B-011,L-03,2023-06-17,2023-07-01,2023-06-21
1972,576,B-079,L-08,2023-07-05,2023-07-19,
1973,407,B-778,L-06,2023-08-12,2023-08-26,2023-08-23
1974,206,B-236,L-03,2023-07-20,2023-08-03,
1975,488,B-433,L-03,2024-06-22,2024-07-06,2024-07-01
1976,18,B-679,L-02,2024-05-05,2024-05-19,2024-05-18
1977,645,B-203,L-03,2024-01-21,2024-02-04,2024-01-23
1978,122,B-129,L-06,2023-09-14,2023-09-28,2023-09-23
1979,384,B-496,L-03,2024-04-22,2024-05-06,
1980,381,B-511,L-03,2023-12-01,2023-12-15,2023-12-02
1981,209,B-272,L-06,2024-03-27,2024-04-10,2024-04-06
1982,433,B-567,L-05,2023-08-30,2023-09-13,
1983,185,B-277,L-07,2023-10-30,2023-11-13,2023-11-21
1984,446,B-415,L-04,2023-11-29,2023-12-13,2023-12-24
1985,42,B-290,L-07,2023-09-09,2023-09-23,2023-10-05
1986,443,B-758,L-07,2023-07-18,2023-08-01,2023-07-27
1987,360,B-208,L-07,2024-04-23,2024-05-07,2024-05-12
1988,304,B-717,L-08,2023-08-05,2023-08-19,2023-08-18
1989,161,B-391,L-08,2024-03-01,2024-03-15,2024-03-05
1990,233,B-072,L-01,2024-05-27,2024-06-10,2024-06-07
1991,402,B-610,L-04,2024-05-28,2024-06-11,2024-06-24
1992,502,B-541,L-03,2023-08-25,2023-09-08,2023-09-04
1993,41,B-704,L-07,2023-08-23,2023-09-06,2023-09-13
1994,96,B-685,L-01,2023-08-16,2023-08-30,2023-09-08
1995,421,B-646,L-05,2023-12-12,2023-12-26,2023-12-24
1996,254,B-188,L-03,2024-05-21,2024-06-04,2024-05-22
1997,105,B-501,L-04,2024-02-11,2024-02-25,2024-02-20
1998,490,B-594,L-04,2023-09-18,2023-10-02,2023-09-19
1999,28,B-364,L-03,2023-11-25,2023-12-09,2023-12-02
2000,402,B-309,L-01,2023-08-21,2023-09-04,
